Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,Role_Tenure_Ratio,ManagerTenureRatio,Promotion_Tenure_Ratio,Log_TotalWorkingYears,Log_YearsAtCompany,Log_YearsSinceLastPromotion,Log_MonthlyIncome,Attrition
50,Travel_Frequently,333,R&D,22,PhD,Medical,1,High,Male,88,Low,Senior Level,Research Director,Very High,Single,14411,24450,1,Yes,13,Good,Very High,80,0,32,2,Good,32,0.182,0.273,0.394,3.4965075614664802,3.4965075614664802,2.639057329615259,9.575816471867984,No
35,Travel_Rarely,672,R&D,25,Bachelors,Technical Degree,1,Very High,Male,78,Medium,Mid Level,Manufacturing Director,Medium,Married,10903,9129,3,No,16,Good,Low,80,0,16,2,Good,13,0.714,0.571,0.286,2.833213344056216,2.639057329615259,1.6094379124341003,9.296884973376368,No
21,Travel_Rarely,546,R&D,5,Below School,Medical,1,High,Male,97,High,Entry Level,Research Scientist,Very High,Single,3117,26009,1,No,18,Good,High,80,0,3,2,Good,2,0.667,0.667,0.667,1.3862943611198906,1.0986122886681096,1.0986122886681096,8.044947049617722,No
27,Travel_Rarely,1354,R&D,2,Masters,Technical Degree,1,Medium,Male,41,High,Entry Level,Research Scientist,Medium,Married,2226,6073,1,No,11,Good,High,80,1,6,3,Average,5,0.5,0.333,0.167,1.9459101490553132,1.791759469228055,0.6931471805599453,7.708410667257367,No
48,Travel_Rarely,817,Sales,2,Below School,Marketing,1,Medium,Male,56,Very High,Junior Level,Sales Executive,Medium,Married,8120,18597,3,No,12,Good,Very High,80,0,12,3,Good,2,0.667,0.667,0.667,2.5649493574615367,1.0986122886681096,1.0986122886681096,9.002208578282412,No
36,Travel_Rarely,1223,R&D,8,Bachelors,Technical Degree,1,High,Female,59,High,Mid Level,Healthcare Representative,High,Divorced,10096,8202,1,No,13,Good,Medium,80,3,17,2,Good,17,0.778,0.444,0.667,2.8903717578961645,2.8903717578961645,2.5649493574615367,9.219993629004321,No
28,Travel_Rarely,103,R&D,24,Bachelors,Life Sciences,1,High,Male,50,Medium,Entry Level,Laboratory Technician,High,Single,2028,12947,5,Yes,14,Good,Medium,80,0,6,4,Good,4,0.4,0.6,0.0,1.9459101490553132,1.6094379124341003,0.0,7.615298339825815,Yes
36,Travel_Rarely,311,R&D,7,Bachelors,Life Sciences,1,Low,Male,77,High,Entry Level,Laboratory Technician,Medium,Single,2013,10950,2,No,11,Good,High,80,0,15,4,Good,4,0.6,0.6,0.2,2.772588722239781,1.6094379124341003,0.6931471805599453,7.607878073278507,No
30,Travel_Rarely,330,HR,1,Bachelors,Life Sciences,1,High,Male,46,High,Entry Level,Human Resources,High,Divorced,2064,15428,0,No,21,Excellent,Low,80,1,6,3,Excellent,5,0.5,0.5,0.167,1.9459101490553132,1.791759469228055,0.6931471805599453,7.632885505395133,No
48,Travel_Rarely,1236,R&D,1,Masters,Life Sciences,1,Very High,Female,40,Medium,Senior Level,Manager,Low,Married,15402,17997,7,No,11,Good,Low,80,1,21,3,Poor,3,0.5,0.5,0.0,3.091042453358316,1.3862943611198906,0.0,9.642317574624458,No
55,Travel_Rarely,1311,R&D,2,Bachelors,Life Sciences,1,High,Female,97,High,Senior Level,Manager,Very High,Single,16659,23258,2,Yes,13,Good,High,80,0,30,2,Good,5,0.667,0.333,0.167,3.4339872044851463,1.791759469228055,0.6931471805599453,9.720765915720834,No
55,Travel_Rarely,692,R&D,14,Masters,Medical,1,High,Male,61,Very High,Executive Level,Research Director,Medium,Single,18722,13339,8,No,11,Good,Very High,80,0,36,3,Good,24,0.6,0.6,0.08,3.6109179126442243,3.2188758248682006,1.0986122886681096,9.837507993602152,No
34,Travel_Rarely,1333,Sales,10,Masters,Life Sciences,1,High,Female,87,High,Entry Level,Sales Representative,High,Married,2220,18410,1,Yes,19,Good,Very High,80,1,1,2,Good,1,0.5,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,7.7057128238944275,No
30,Travel_Frequently,334,Sales,26,Masters,Marketing,1,High,Female,52,Medium,Junior Level,Sales Executive,Low,Single,6696,22967,5,No,15,Good,High,80,0,9,5,Average,6,0.429,0.143,0.0,2.302585092994046,1.9459101490553132,0.0,8.80941494391005,Yes
35,Travel_Rarely,1204,Sales,4,Bachelors,Technical Degree,1,Very High,Male,86,High,Mid Level,Sales Executive,Low,Single,9582,10333,0,Yes,22,Excellent,Low,80,0,9,2,Good,8,0.778,0.778,0.444,2.302585092994046,2.1972245773362196,1.6094379124341003,9.167745974343763,Yes
54,Travel_Frequently,1050,R&D,11,Masters,Medical,1,Medium,Female,87,High,Senior Level,Manager,Very High,Divorced,16032,24456,3,No,20,Excellent,Low,80,1,26,2,Good,14,0.6,0.8,0.067,3.295836866004329,2.70805020110221,0.6931471805599453,9.682404377188837,No
42,Non-Travel,179,HR,2,PhD,Medical,1,Very High,Male,79,Very High,Junior Level,Human Resources,Low,Married,6272,12858,7,No,16,Good,Low,80,1,10,3,Excellent,4,0.6,0.6,0.0,2.3978952727983707,1.6094379124341003,0.0,8.744009988096742,No
29,Travel_Rarely,738,R&D,9,PhD,Other,1,Medium,Male,30,Medium,Entry Level,Laboratory Technician,Very High,Single,3983,7621,0,No,17,Good,High,80,0,4,2,Good,3,0.5,0.5,0.5,1.6094379124341003,1.3862943611198906,1.0986122886681096,8.290041618704489,No
47,Travel_Rarely,955,Sales,4,School,Life Sciences,1,Very High,Female,83,High,Junior Level,Sales Executive,Very High,Single,4163,8571,1,Yes,17,Good,High,80,0,9,0,Good,9,0.0,0.7,0.0,2.302585092994046,2.302585092994046,0.0,8.33423142973486,No
42,Travel_Frequently,555,Sales,26,Bachelors,Marketing,1,High,Female,77,High,Senior Level,Sales Executive,Medium,Married,13525,14864,5,No,14,Good,Very High,80,1,23,2,Excellent,20,0.19,0.381,0.19,3.1780538303479458,3.044522437723423,1.6094379124341003,9.512369038134885,No
31,Travel_Rarely,202,R&D,8,Bachelors,Life Sciences,1,Low,Female,34,Medium,Entry Level,Research Scientist,Medium,Single,1261,22262,1,No,12,Good,High,80,0,1,3,Excellent,1,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,7.140453043101158,Yes
51,Travel_Rarely,942,R&D,3,Bachelors,Technical Degree,1,Low,Female,53,High,Mid Level,Manager,High,Married,13116,22984,2,No,11,Good,Very High,80,0,15,2,Good,2,0.667,0.667,0.667,2.772588722239781,1.0986122886681096,1.0986122886681096,9.481664377815147,No
33,Travel_Rarely,922,R&D,1,PhD,Medical,1,Low,Female,95,Very High,Senior Level,Research Director,High,Divorced,16184,22578,4,No,19,Good,High,80,1,10,2,Good,6,0.143,0.714,0.0,2.3978952727983707,1.9459101490553132,0.0,9.691840166360345,No
39,Travel_Rarely,613,R&D,6,Below School,Medical,1,Very High,Male,42,Medium,Mid Level,Healthcare Representative,Low,Married,9991,21457,4,No,15,Good,Low,80,1,9,5,Good,7,0.875,0.875,0.125,2.302585092994046,2.0794415416798357,0.6931471805599453,9.209540051805414,No
21,Travel_Rarely,984,R&D,1,Below School,Technical Degree,1,Very High,Female,70,Medium,Entry Level,Research Scientist,Medium,Single,2070,25326,1,Yes,11,Good,High,80,0,2,6,Excellent,2,0.667,0.667,0.667,1.0986122886681096,1.0986122886681096,1.0986122886681096,7.635786861395585,No
36,Travel_Rarely,1403,R&D,6,Bachelors,Life Sciences,1,Very High,Male,47,High,Entry Level,Laboratory Technician,Very High,Married,3210,20251,0,No,11,Good,High,80,1,16,4,Good,15,0.812,0.688,0.625,2.833213344056216,2.772588722239781,2.3978952727983707,8.074337694089515,No
43,Travel_Rarely,930,R&D,6,Bachelors,Medical,1,Low,Female,73,Medium,Junior Level,Research Scientist,High,Single,4081,20003,1,Yes,14,Good,Low,80,0,20,3,Poor,20,0.333,0.381,0.048,3.044522437723423,3.044522437723423,0.6931471805599453,8.31434234336979,No
49,Non-Travel,1002,R&D,18,Masters,Life Sciences,1,Very High,Male,92,High,Junior Level,Manufacturing Director,Very High,Divorced,6804,23793,1,Yes,15,Good,Low,80,2,7,0,Good,7,0.875,0.875,0.125,2.0794415416798357,2.0794415416798357,0.6931471805599453,8.825412915085566,No
27,Non-Travel,691,R&D,9,Bachelors,Medical,1,Very High,Male,57,High,Entry Level,Research Scientist,Medium,Divorced,2024,5970,6,No,18,Good,Very High,80,1,6,1,Poor,2,0.667,0.667,0.667,1.9459101490553132,1.0986122886681096,1.0986122886681096,7.613324979540639,No
35,Travel_Rarely,583,R&D,25,Masters,Medical,1,High,Female,57,High,Mid Level,Healthcare Representative,High,Divorced,10388,6975,1,Yes,11,Good,High,80,1,16,3,Average,16,0.588,0.059,0.588,2.833213344056216,2.833213344056216,2.3978952727983707,9.248502833070532,No
56,Travel_Frequently,906,Sales,6,Bachelors,Life Sciences,1,High,Female,86,Very High,Senior Level,Sales Executive,Low,Married,13212,18256,9,No,11,Good,Very High,80,3,36,0,Average,7,0.875,0.875,0.875,3.6109179126442243,2.0794415416798357,2.0794415416798357,9.488956472414216,No
30,Travel_Rarely,231,Sales,8,School,Other,1,High,Male,62,High,Mid Level,Sales Executive,High,Divorced,7264,9977,5,No,11,Good,Low,80,1,10,2,Excellent,8,0.444,0.778,0.778,2.3978952727983707,2.1972245773362196,2.0794415416798357,8.890823576004383,No
42,Travel_Rarely,1059,R&D,9,School,Other,1,Very High,Male,93,Medium,Executive Level,Manager,Very High,Single,19613,26362,8,No,22,Excellent,Very High,80,0,24,2,Good,1,0.0,0.5,0.0,3.2188758248682006,0.6931471805599453,0.0,9.883998875952265,No
23,Travel_Rarely,310,R&D,10,Below School,Medical,1,Low,Male,79,Very High,Entry Level,Research Scientist,High,Single,3505,19630,1,No,18,Good,Very High,80,0,2,3,Good,2,0.667,0.667,0.0,1.0986122886681096,1.0986122886681096,0.0,8.16223106548118,No
25,Travel_Rarely,383,Sales,9,School,Life Sciences,1,Low,Male,68,Medium,Entry Level,Sales Representative,Low,Married,4400,15182,3,No,12,Good,Low,80,0,6,2,Good,3,0.5,0.5,0.5,1.9459101490553132,1.3862943611198906,1.0986122886681096,8.38958706681109,Yes
24,Travel_Rarely,1476,Sales,4,Below School,Medical,1,Very High,Female,42,High,Junior Level,Sales Executive,High,Married,4162,15211,1,Yes,12,Good,High,80,2,5,3,Good,5,0.667,0.5,0.0,1.791759469228055,1.791759469228055,0.0,8.333991247194975,No
29,Travel_Rarely,598,R&D,9,Bachelors,Life Sciences,1,High,Male,91,Very High,Entry Level,Research Scientist,High,Married,2451,22376,6,No,18,Good,Low,80,2,5,2,Average,1,0.0,0.0,0.0,1.791759469228055,0.6931471805599453,0.0,7.804659297056102,No
29,Travel_Rarely,121,Sales,27,Bachelors,Marketing,1,Medium,Female,35,High,Mid Level,Sales Executive,Very High,Married,7639,24525,1,No,22,Excellent,Very High,80,3,10,3,Average,10,0.364,0.818,0.091,2.3978952727983707,2.3978952727983707,0.6931471805599453,8.941152882160566,Yes
24,Travel_Rarely,813,R&D,1,Bachelors,Medical,1,Medium,Male,61,High,Entry Level,Research Scientist,Very High,Married,2293,3020,2,Yes,16,Good,Low,80,1,6,2,Average,2,0.0,0.0,0.667,1.9459101490553132,1.0986122886681096,1.0986122886681096,7.738052297689316,Yes
43,Travel_Rarely,415,Sales,25,Bachelors,Medical,1,High,Male,79,Medium,Mid Level,Sales Executive,Very High,Divorced,10798,5268,5,No,13,Good,High,80,1,18,5,Good,1,0.0,0.0,0.0,2.9444389791664403,0.6931471805599453,0.0,9.28720881623276,No
35,Travel_Rarely,1017,R&D,6,Masters,Life Sciences,1,Medium,Male,82,Low,Junior Level,Research Scientist,Very High,Single,6646,19368,1,No,13,Good,Medium,80,0,17,3,Good,17,0.611,0.444,0.611,2.8903717578961645,2.8903717578961645,2.4849066497880004,8.801920904041582,No
34,Travel_Rarely,704,Sales,28,Bachelors,Marketing,1,Very High,Female,95,Medium,Junior Level,Sales Executive,High,Married,6712,8978,1,No,21,Excellent,Very High,80,2,8,2,Good,8,0.778,0.778,0.111,2.1972245773362196,2.1972245773362196,0.6931471805599453,8.811801223938751,No
28,Travel_Rarely,1404,R&D,17,Bachelors,Technical Degree,1,High,Male,32,Medium,Entry Level,Laboratory Technician,Very High,Divorced,2367,18779,5,No,12,Good,Low,80,1,6,2,Average,4,0.2,0.6,0.0,1.9459101490553132,1.6094379124341003,0.0,7.769800996003896,Yes
51,Travel_Rarely,632,Sales,21,Masters,Marketing,1,High,Male,71,High,Junior Level,Sales Executive,Very High,Single,5441,8423,0,Yes,22,Excellent,Very High,80,0,11,2,Poor,10,0.636,0.0,0.091,2.4849066497880004,2.3978952727983707,0.6931471805599453,8.601901919343192,No
33,Travel_Rarely,217,Sales,10,Masters,Marketing,1,Medium,Male,43,High,Junior Level,Sales Executive,High,Single,5487,10410,1,No,14,Good,Medium,80,0,10,2,Average,10,0.364,0.818,0.0,2.3978952727983707,2.3978952727983707,0.0,8.610319169405722,No
59,Travel_Rarely,326,Sales,3,Bachelors,Life Sciences,1,High,Female,48,Medium,Junior Level,Sales Executive,Very High,Single,5171,16490,5,No,17,Good,Very High,80,0,13,2,Good,6,0.143,0.714,0.0,2.639057329615259,1.9459101490553132,0.0,8.551014739891748,No
45,Travel_Rarely,954,Sales,2,School,Technical Degree,1,Medium,Male,46,Low,Junior Level,Sales Representative,High,Single,6632,12388,0,No,13,Good,Low,80,0,9,3,Good,8,0.778,0.111,0.333,2.302585092994046,2.1972245773362196,1.3862943611198906,8.799812469525556,No
28,Travel_Rarely,1475,Sales,13,School,Marketing,1,Very High,Female,84,High,Junior Level,Sales Executive,High,Single,9854,23352,3,Yes,11,Good,Very High,80,0,6,0,Good,2,0.0,0.667,0.667,1.9459101490553132,1.0986122886681096,1.0986122886681096,9.195734219586821,Yes
20,Travel_Frequently,769,Sales,9,Bachelors,Marketing,1,Very High,Female,54,High,Entry Level,Sales Representative,Very High,Single,2323,17205,1,Yes,14,Good,Medium,80,0,2,3,Good,2,0.667,0.667,0.0,1.0986122886681096,1.0986122886681096,0.0,7.751045117971802,Yes
32,Non-Travel,976,Sales,26,Masters,Marketing,1,High,Male,100,High,Junior Level,Sales Executive,Very High,Married,4465,12069,0,No,18,Good,Low,80,0,4,2,Good,3,0.5,0.5,0.5,1.6094379124341003,1.3862943611198906,1.0986122886681096,8.404248432400102,No
34,Travel_Rarely,1346,R&D,19,School,Medical,1,Medium,Male,93,High,Entry Level,Laboratory Technician,Very High,Divorced,2661,8758,0,No,11,Good,High,80,1,3,2,Good,2,0.667,0.667,0.333,1.3862943611198906,1.0986122886681096,0.6931471805599453,7.886832998955057,No
43,Travel_Frequently,185,R&D,10,Masters,Life Sciences,1,High,Female,33,High,Entry Level,Laboratory Technician,Very High,Single,2455,10675,0,No,19,Good,Low,80,0,9,5,Good,8,0.778,0.778,0.111,2.302585092994046,2.1972245773362196,0.6931471805599453,7.806289289267033,No
32,Travel_Rarely,859,R&D,4,Bachelors,Life Sciences,1,High,Female,98,Medium,Junior Level,Manufacturing Director,High,Married,6162,19124,1,No,12,Good,High,80,1,14,3,Good,14,0.867,0.533,0.4,2.70805020110221,2.70805020110221,1.9459101490553132,8.726318950962243,No
40,Travel_Rarely,759,Sales,2,School,Marketing,1,Very High,Female,46,High,Junior Level,Sales Executive,Medium,Divorced,5715,22553,7,No,12,Good,High,80,2,8,5,Good,5,0.667,0.5,0.167,2.1972245773362196,1.791759469228055,0.6931471805599453,8.651024539049757,No
26,Travel_Rarely,920,HR,20,School,Medical,1,Very High,Female,69,High,Entry Level,Human Resources,Medium,Married,2148,6889,0,Yes,11,Good,High,80,0,6,3,Good,5,0.167,0.667,0.167,1.9459101490553132,1.791759469228055,0.6931471805599453,7.67275789664251,Yes
41,Travel_Rarely,465,R&D,14,Bachelors,Life Sciences,1,Low,Male,56,High,Entry Level,Research Scientist,High,Divorced,2451,4609,4,No,12,Good,Low,80,1,13,2,Good,9,0.8,0.8,0.1,2.639057329615259,2.302585092994046,0.6931471805599453,7.804659297056102,No
35,Travel_Rarely,982,R&D,1,Masters,Medical,1,Very High,Male,58,Medium,Entry Level,Laboratory Technician,High,Married,2258,16340,6,No,12,Good,Medium,80,1,10,2,Good,8,0.0,0.778,0.111,2.3978952727983707,2.1972245773362196,0.6931471805599453,7.7226775164680035,No
24,Non-Travel,673,R&D,11,School,Other,1,Low,Female,96,Very High,Junior Level,Manufacturing Director,High,Divorced,4011,8232,0,No,18,Good,Very High,80,1,5,5,Average,4,0.4,0.6,0.2,1.791759469228055,1.6094379124341003,0.6931471805599453,8.297045149081827,No
53,Travel_Rarely,868,Sales,8,Bachelors,Marketing,1,Low,Male,73,High,Senior Level,Sales Executive,Very High,Married,11836,22789,5,No,14,Good,High,80,1,28,3,Good,2,0.0,0.667,0.667,3.367295829986474,1.0986122886681096,1.0986122886681096,9.378985497953893,No
47,Travel_Rarely,1176,HR,26,Masters,Life Sciences,1,Very High,Female,98,High,Executive Level,Manager,High,Married,19658,5220,3,No,11,Good,High,80,1,27,2,Good,5,0.333,0.0,0.167,3.332204510175204,1.791759469228055,0.6931471805599453,9.886290527707606,No
31,Travel_Frequently,874,R&D,15,Bachelors,Medical,1,High,Male,72,High,Entry Level,Laboratory Technician,High,Married,2610,6233,1,No,12,Good,High,80,1,2,5,Average,2,0.667,0.667,0.667,1.0986122886681096,1.0986122886681096,1.0986122886681096,7.8674885686991285,Yes
34,Non-Travel,1375,Sales,10,Bachelors,Life Sciences,1,Very High,Male,87,High,Junior Level,Sales Executive,High,Divorced,4001,12313,1,Yes,14,Good,High,80,1,15,3,Good,15,0.875,0.438,0.0,2.772588722239781,2.772588722239781,0.0,8.294549515143679,No
33,Travel_Rarely,527,R&D,1,Masters,Other,1,Very High,Male,63,High,Entry Level,Research Scientist,Very High,Single,2686,5207,1,Yes,13,Good,High,80,0,10,2,Average,10,0.818,0.727,0.636,2.3978952727983707,2.3978952727983707,2.0794415416798357,7.8961806086154915,Yes
32,Travel_Rarely,801,Sales,1,Masters,Marketing,1,High,Female,48,High,Mid Level,Sales Executive,Very High,Married,10422,24032,1,No,19,Good,High,80,2,14,3,Good,14,0.667,0.467,0.333,2.70805020110221,2.70805020110221,1.791759469228055,9.251770181739323,No
41,Travel_Rarely,263,R&D,6,Bachelors,Medical,1,Very High,Male,59,High,Entry Level,Laboratory Technician,Low,Single,4721,3119,2,Yes,13,Good,High,80,0,20,3,Good,18,0.684,0.895,0.105,3.044522437723423,2.9444389791664403,1.0986122886681096,8.459987717645458,No
40,Non-Travel,458,R&D,16,School,Life Sciences,1,High,Male,74,High,Entry Level,Research Scientist,High,Divorced,3544,8532,9,No,16,Good,Medium,80,1,6,0,Good,4,0.4,0.0,0.0,1.9459101490553132,1.6094379124341003,0.0,8.173293438966228,No
51,Travel_Rarely,313,R&D,3,Bachelors,Medical,1,Very High,Female,98,High,Senior Level,Healthcare Representative,Medium,Single,13734,7192,3,No,18,Good,High,80,0,21,6,Good,7,0.875,0.0,0.125,3.091042453358316,2.0794415416798357,0.6931471805599453,9.527702598529375,No
55,Travel_Rarely,267,Sales,13,Masters,Marketing,1,Low,Male,85,Very High,Senior Level,Sales Executive,High,Single,13695,9277,6,Yes,17,Good,High,80,0,24,2,Average,19,0.35,0.4,0.15,3.2188758248682006,2.995732273553991,1.3862943611198906,9.524859098381523,Yes
52,Travel_Rarely,1053,R&D,1,School,Life Sciences,1,Very High,Male,70,High,Senior Level,Manager,Very High,Married,17099,13829,2,No,15,Good,Medium,80,1,26,2,Average,9,0.8,0.8,0.7,3.295836866004329,2.302585092994046,2.0794415416798357,9.746833742490752,No
54,Travel_Rarely,397,HR,19,Masters,Medical,1,High,Male,88,High,Mid Level,Human Resources,Medium,Married,10725,6729,2,No,15,Good,High,80,1,16,1,Excellent,9,0.7,0.1,0.7,2.833213344056216,2.302585092994046,2.0794415416798357,9.280425979542871,No
23,Travel_Rarely,507,R&D,20,Below School,Life Sciences,1,Low,Male,97,High,Junior Level,Laboratory Technician,High,Single,2272,24812,0,No,14,Good,Medium,80,0,5,2,Good,4,0.6,0.4,0.2,1.791759469228055,1.6094379124341003,0.6931471805599453,7.728855823852543,No
24,Travel_Rarely,691,R&D,23,Bachelors,Medical,1,Medium,Male,89,Very High,Entry Level,Research Scientist,Very High,Married,2725,21630,1,Yes,11,Good,Medium,80,2,6,3,Good,6,0.714,0.571,0.143,1.9459101490553132,1.9459101490553132,0.6931471805599453,7.9105906122564775,No
20,Travel_Rarely,805,R&D,3,Bachelors,Life Sciences,1,Low,Male,87,Medium,Entry Level,Laboratory Technician,High,Single,3033,12828,1,No,12,Good,Low,80,0,2,2,Average,2,0.667,0.667,0.333,1.0986122886681096,1.0986122886681096,0.6931471805599453,8.017637159908478,No
38,Travel_Rarely,1035,Sales,3,Masters,Life Sciences,1,Medium,Male,42,High,Junior Level,Sales Executive,Very High,Single,6861,4981,8,Yes,12,Good,High,80,0,19,1,Good,1,0.0,0.0,0.0,2.995732273553991,0.6931471805599453,0.0,8.833754223418396,No
29,Travel_Rarely,665,R&D,15,Bachelors,Life Sciences,1,High,Male,60,High,Entry Level,Research Scientist,Very High,Single,2340,22673,1,No,19,Good,Low,80,0,6,1,Good,6,0.714,0.714,0.143,1.9459101490553132,1.9459101490553132,0.6931471805599453,7.75833346749091,No
36,Travel_Rarely,1218,Sales,9,Masters,Life Sciences,1,High,Male,82,Medium,Entry Level,Sales Representative,Low,Single,3407,6986,7,No,23,Excellent,Medium,80,0,10,4,Good,5,0.5,0.5,0.0,2.3978952727983707,1.791759469228055,0.0,8.133880887949207,Yes
28,Travel_Rarely,1172,Sales,3,Bachelors,Medical,1,Medium,Female,78,High,Entry Level,Sales Representative,Medium,Married,2856,3692,1,No,19,Good,Very High,80,1,1,3,Good,1,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,7.957527402230773,No
41,Non-Travel,509,R&D,2,Masters,Other,1,Low,Female,62,Medium,Junior Level,Healthcare Representative,High,Single,6811,2112,2,Yes,17,Good,Low,80,0,10,3,Good,8,0.778,0.778,0.0,2.3978952727983707,2.1972245773362196,0.0,8.826441041782578,No
54,Travel_Rarely,584,R&D,22,PhD,Medical,1,Medium,Female,91,High,Senior Level,Manager,High,Married,17426,18685,3,No,25,Excellent,High,80,1,36,6,Good,10,0.727,0.636,0.364,3.6109179126442243,2.3978952727983707,1.6094379124341003,9.765776006660642,No
35,Travel_Rarely,1315,R&D,22,Bachelors,Life Sciences,1,Medium,Female,71,Very High,Mid Level,Manager,Medium,Divorced,11996,19100,7,No,18,Good,Medium,80,1,10,6,Average,7,0.875,0.25,0.75,2.3978952727983707,2.0794415416798357,1.9459101490553132,9.392411897514927,No
55,Travel_Rarely,282,R&D,2,School,Medical,1,Very High,Female,58,Low,Executive Level,Manager,High,Married,19187,6992,4,No,14,Good,Very High,80,1,23,5,Good,19,0.45,0.55,0.45,3.1780538303479458,2.995732273553991,2.302585092994046,9.862040362621954,No
